=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.03.18 10:10:09 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,
3/18/2019,10:21:13,22.75,O-,634.77,731.25,23.06,85928.52,1368.82,22.02,22.67
3/18/2019,10:21:25,22.75,O-,634.77,731.25,23.06,85928.04,1368.87,21.94,22.67
3/18/2019,10:21:37,22.75,O-,634.77,731.25,23.07,85928.14,1368.86,21.94,22.68
3/18/2019,10:21:50,22.75,O-,810.55,1281.25,23.08,85928.18,1368.85,21.94,22.69
3/18/2019,10:22:02,22.75,O-,634.77,731.25,23.07,85926.64,1369,21.94,22.69
3/18/2019,10:22:14,22.75,O-,634.77,731.25,23.08,85928.35,1368.84,21.94,22.7
3/18/2019,10:22:27,22.75,O-,634.77,731.25,23.06,85927.57,1368.91,21.89,22.71
3/18/2019,10:22:39,22.75,O-,634.77,731.25,23.08,85932.35,1368.46,21.89,22.71
3/18/2019,10:22:51,22.75,O-,634.77,731.25,23.1,85931.97,1368.49,21.85,22.72
3/18/2019,10:23:04,22.75,O-,634.77,731.25,23.1,85930.21,1368.66,21.82,22.72
3/18/2019,10:23:16,22.75,O-,629.88,715.63,23.12,85931.36,1368.55,21.78,22.73
3/18/2019,10:23:28,22.75,O-,629.88,715.63,23.12,85928.16,1368.86,21.78,22.73
3/18/2019,10:23:40,22.75,O-,795.9,1234.38,23.12,85931.6,1368.53,21.78,22.75
3/18/2019,10:23:53,22.75,O-,629.88,715.63,23.12,85930.8,1368.61,21.78,22.76
3/18/2019,10:24:05,22.75,O-,629.88,715.63,23.13,85930.21,1368.66,21.78,22.77
3/18/2019,10:24:17,22.75,O-,625,703.13,23.13,85931.53,1368.54,21.74,22.77
3/18/2019,10:24:30,22.75,O-,629.88,715.63,23.13,85931.49,1368.54,21.74,22.77
3/18/2019,10:24:42,22.75,O-,629.88,715.63,23.12,85933.52,1368.35,21.69,22.78
3/18/2019,10:24:54,22.75,O-,629.88,715.63,23.14,85932.91,1368.4,21.74,22.79
3/18/2019,10:25:07,22.75,O-,629.88,715.63,23.14,85933.07,1368.39,21.76,22.8
3/18/2019,10:25:19,22.75,O-,629.88,715.63,23.14,85934.03,1368.3,21.71,22.8
3/18/2019,10:25:31,22.75,O-,795.9,1234.38,23.17,85934.62,1368.24,21.71,22.81
3/18/2019,10:25:44,22.75,O-,625,703.13,23.18,85933.51,1368.35,21.67,22.82
3/18/2019,10:25:56,22.75,O-,629.88,715.63,23.16,85932.33,1368.33,21.63,22.82
3/18/2019,10:26:08,22.75,O-,629.88,715.63,23.18,85934.32,1368.16,21.67,22.83
3/18/2019,10:26:21,22.75,O-,629.88,715.63,23.18,85937.03,1368.01,21.63,22.83
3/18/2019,10:26:33,22.75,O-,629.88,715.63,23.18,85937.51,1367.97,21.63,22.84
3/18/2019,10:26:45,22.75,O-,629.88,715.63,23.16,85934.21,1368.28,21.63,22.85
3/18/2019,10:26:58,22.75,O-,629.88,715.63,23.18,85935.43,1368.16,21.63,22.86
3/18/2019,10:27:10,22.75,O-,629.88,715.63,23.19,85934.89,1368.22,21.6,22.86
3/18/2019,10:27:22,22.75,O-,825.2,1328.13,23.17,85936.27,1368.08,21.6,22.86
3/18/2019,10:27:35,22.75,O-,629.88,715.63,23.17,85934.62,1368.24,21.56,22.87
3/18/2019,10:27:47,22.75,O-,629.88,715.63,23.19,85934.08,1368.35,21.56,22.87
3/18/2019,10:27:59,22.75,O-,629.88,715.63,23.18,85933.27,1368.37,21.56,22.88
3/18/2019,10:28:11,22.75,O-,629.88,715.63,23.18,85935.43,1368.16,21.56,22.9
3/18/2019,10:28:24,22.75,O-,629.88,715.63,23.2,85937.82,1367.94,21.56,22.91
3/18/2019,10:28:36,22.75,O-,629.88,715.63,23.22,85936.6,1368.05,21.52,22.91
3/18/2019,10:28:48,22.75,O-,629.88,715.63,23.22,85935.15,1368.19,21.47,22.92
3/18/2019,10:29:01,22.75,O-,629.88,715.63,23.23,85938.02,1367.92,21.47,22.92
3/18/2019,10:29:13,22.75,O-,874.02,1481.25,23.23,85935.25,1368.18,21.47,22.92
3/18/2019,10:29:25,22.75,O-,629.88,715.63,23.23,85935.46,1368.16,21.47,22.93
3/18/2019,10:29:38,22.75,O-,629.88,715.63,23.24,85936.78,1368.09,21.47,22.94
3/18/2019,10:29:50,22.75,O-,629.88,715.63,23.23,85936.85,1367.89,21.47,22.94
3/18/2019,10:30:02,22.75,O-,629.88,715.63,23.22,85934.19,1368.28,21.52,22.95
3/18/2019,10:30:15,22.75,O-,629.88,715.63,23.22,85939.47,1367.78,21.52,22.95
3/18/2019,10:30:27,22.75,O-,629.88,715.63,23.21,85937.03,1368.01,21.52,22.95
3/18/2019,10:30:39,22.75,O-,629.88,715.63,23.24,85934.75,1368.23,21.49,22.95
3/18/2019,10:30:52,22.75,O-,629.88,715.63,23.24,85936.35,1368.08,21.49,22.96
3/18/2019,10:31:04,22.75,O-,1049.8,2028.13,23.23,85934.97,1368.21,21.45,22.95
3/18/2019,10:31:16,22.75,O-,629.88,715.63,23.24,85936.63,1368.05,21.4,22.95
3/18/2019,10:31:29,22.75,O-,625,703.13,23.25,85935.83,1368.13,21.44,22.95
3/18/2019,10:31:41,22.75,O-,629.88,715.63,23.23,85936.58,1368.06,21.4,22.94
3/18/2019,10:31:53,22.75,O-,625,703.13,23.24,85936.67,1368.05,21.44,22.93
3/18/2019,10:32:05,22.75,O-,629.88,715.63,23.27,85936.78,1368.04,21.44,22.95
3/18/2019,10:32:18,22.75,O-,625,703.13,23.28,85935.19,1368.19,21.47,22.95
3/18/2019,10:32:30,22.75,O-,625,703.13,23.3,85935.22,1368.19,21.49,22.95
3/18/2019,10:32:42,23,O-,625,703.13,23.31,85936.25,1368.09,21.45,22.96
3/18/2019,10:32:55,23,O-,625,703.13,23.31,85935.5,1368.16,21.45,22.96
3/18/2019,10:33:07,23,O-,625,703.13,23.32,85939.92,1367.74,21.45,22.96
3/18/2019,10:33:19,23,O-,629.88,715.63,23.33,85934.41,1368.26,21.41,22.97
3/18/2019,10:33:32,23,O-,629.88,715.63,23.33,85933.46,1368.35,21.41,22.97
3/18/2019,10:33:44,23,O-,625,703.13,23.33,85931.8,1368.51,21.37,22.97
3/18/2019,10:33:56,23,O-,625,703.13,23.34,85932.57,1368.44,21.37,22.97
3/18/2019,10:34:09,23,O-,625,703.13,23.34,85932.93,1368.4,21.37,22.97
3/18/2019,10:34:21,23,O-,800.78,1250,23.3,85930.58,1368.63,21.33,22.96
